직급코드	공무원구분코드	직종	직종세분류코드	직군코드	직렬코드	직류코드	계급코드	직급명	폐지여부
19274	2	2	L	02	060	099	017	지방속기주사보(일반임기제)	0
19275	2	2	L	02	060	099	018	지방속기서기(일반임기제)	0
19276	2	2	L	02	060	099	019	지방속기서기보(일반임기제)	0
19277	2	2	L	02	060	168	016	지방속기주사(일반임기제)	0
19278	2	2	L	02	060	168	017	지방속기주사보(일반임기제)	0
19279	2	2	L	02	060	168	018	지방속기서기(일반임기제)	0
19280	2	2	L	02	060	168	019	지방속기서기보(일반임기제)	0
19281	2	2	L	02	060	171	016	지방속기주사(일반임기제)	0
19282	2	2	L	02	060	171	017	지방속기주사보(일반임기제)	0
19283	2	2	L	02	060	171	018	지방속기서기(일반임기제)	0
19284	2	2	L	02	060	171	019	지방속기서기보(일반임기제)	0
19285	2	2	L	02	060	172	016	지방속기주사(일반임기제)	0
19286	2	2	L	02	060	172	017	지방속기주사보(일반임기제)	0
19287	2	2	L	02	060	172	018	지방속기서기(일반임기제)	0
19288	2	2	L	02	060	172	019	지방속기서기보(일반임기제)	0
19289	2	2	L	02	060	189	016	지방속기주사(일반임기제)	0
19290	2	2	L	02	060	189	017	지방속기주사보(일반임기제)	0
19291	2	2	L	02	060	189	018	지방속기서기(일반임기제)	0
19292	2	2	L	02	060	189	019	지방속기서기보(일반임기제)	0
19293	2	2	L	47	244	276	016	지방시설관리주사(일반임기제)	0
19294	2	2	L	47	244	276	017	지방시설관리주사보(일반임기제)	0
19295	2	2	L	47	244	276	018	지방시설관리서기(일반임기제)	0
19296	2	2	L	47	244	276	019	지방시설관리서기보(일반임기제)	0
19297	2	2	L	47	244	162	016	지방시설관리주사(일반임기제)	0
19298	2	2	L	47	244	162	017	지방시설관리주사보(일반임기제)	0
19299	2	2	L	47	244	162	018	지방시설관리서기(일반임기제)	0
19300	2	2	L	47	244	162	019	지방시설관리서기보(일반임기제)	0
19301	2	2	L	47	244	163	016	지방시설관리주사(일반임기제)	0
19302	2	2	L	47	244	163	017	지방시설관리주사보(일반임기제)	0
19303	2	2	L	47	244	163	018	지방시설관리서기(일반임기제)	0
19304	2	2	L	47	244	163	019	지방시설관리서기보(일반임기제)	0
19305	2	2	L	47	244	164	016	지방시설관리주사(일반임기제)	0
19306	2	2	L	47	244	164	017	지방시설관리주사보(일반임기제)	0
19307	2	2	L	47	244	164	018	지방시설관리서기(일반임기제)	0
19308	2	2	L	47	244	164	019	지방시설관리서기보(일반임기제)	0
19309	2	2	L	47	198	094	015	지방방송통신사무관(일반임기제)	0
19310	2	2	L	47	198	095	015	지방방송통신사무관(일반임기제)	0
19311	2	2	L	47	198	096	015	지방방송통신사무관(일반임기제)	0
19312	2	2	L	47	198	097	015	지방방송통신사무관(일반임기제)	0
19313	2	2	L	47	209	242	015	지방보건진료사무관(일반임기제)	0
19314	2	2	L	09	039	073	016	지방교통주사(일반임기제)	0
19315	2	2	L	55	228	249	016	지방건축운영주사(일반임기제)	0
19316	2	2	L	10	049	087	015	지방수도토목기좌(일반임기제)	0
19317	2	2	L	10	049	087	016	지방수도토목기사(일반임기제)	0
19318	2	2	L	10	049	087	017	지방수도토목기사보(일반임기제)	0
19319	2	2	L	10	049	087	018	지방수도토목기원(일반임기제)	0
19320	2	2	L	10	049	087	019	지방수도토목기원보(일반임기제)	0
19321	2	2	L	55	228	249	017	지방건축운영주사보(일반임기제)	0
19322	2	2	L	55	228	249	018	지방건축운영서기(일반임기제)	0
19323	2	2	L	55	228	249	019	지방건축운영서기보(일반임기제)	0
19324	2	2	L	55	228	277	016	지방건축운영주사(일반임기제)	0
19325	2	2	L	55	228	277	017	지방건축운영주사보(일반임기제)	0
19326	2	2	L	55	228	277	018	지방건축운영서기(일반임기제)	0
19327	2	2	L	55	228	277	019	지방건축운영서기보(일반임기제)	0
19328	2	2	L	55	229	250	016	지방통신운영주사(일반임기제)	0
19329	2	2	L	55	229	250	017	지방통신운영주사보(일반임기제)	0
19330	2	2	L	55	229	250	018	지방통신운영서기(일반임기제)	0
19331	2	2	L	55	229	250	019	지방통신운영서기보(일반임기제)	0
19332	2	2	L	55	230	263	016	지방전화상담운영주사(일반임기제)	0
19333	2	2	L	55	230	263	017	지방전화상담운영주사보(일반임기제)	0
19334	2	2	L	55	230	263	018	지방전화상담운영서기(일반임기제)	0
19335	2	2	L	55	230	263	019	지방전화상담운영서기보(일반임기제)	0
19336	2	2	L	55	231	251	016	지방전기운영주사(일반임기제)	0
19337	2	2	L	55	231	251	017	지방전기운영주사보(일반임기제)	0
19338	2	2	L	55	231	251	018	지방전기운영서기(일반임기제)	0
19339	2	2	L	55	231	251	019	지방전기운영서기보(일반임기제)	0
19340	2	2	L	55	232	252	016	지방기계운영주사(일반임기제)	0
19341	2	2	L	55	232	252	017	지방기계운영주사보(일반임기제)	0
19342	2	2	L	55	232	252	018	지방기계운영서기(일반임기제)	0
19343	2	2	L	55	232	252	019	지방기계운영서기보(일반임기제)	0
19344	2	2	L	55	232	253	016	지방기계운영주사(일반임기제)	0
19345	2	2	L	55	232	253	017	지방기계운영주사보(일반임기제)	0
19346	2	2	L	55	232	253	018	지방기계운영서기(일반임기제)	0
19347	2	2	L	55	232	253	019	지방기계운영서기보(일반임기제)	0
19348	2	2	L	55	233	275	016	지방열관리운영주사(일반임기제)	0
19349	2	2	L	55	233	275	017	지방열관리운영주사보(일반임기제)	0
19350	2	2	L	55	233	275	018	지방열관리운영서기(일반임기제)	0
19351	2	2	L	55	233	275	019	지방열관리운영서기보(일반임기제)	0
19352	2	2	L	47	084	151	016	지방운전주사(일반임기제)	0
19353	2	2	L	47	084	151	017	지방운전주사보(일반임기제)	0
19354	2	2	L	47	084	151	018	지방운전서기(일반임기제)	0
19355	2	2	L	47	084	151	019	지방운전서기보(일반임기제)	0
19356	2	2	L	55	234	254	016	지방화공운영주사(일반임기제)	0
19357	2	2	L	55	234	254	017	지방화공운영주사보(일반임기제)	0
19358	2	2	L	55	234	254	018	지방화공운영서기(일반임기제)	0
19359	2	2	L	55	234	254	019	지방화공운영서기보(일반임기제)	0
19360	2	2	L	55	235	255	016	지방선박항해운영주사(일반임기제)	0
19361	2	2	L	55	235	255	017	지방선박항해운영주사보(일반임기제)	0
19362	2	2	L	55	235	255	018	지방선박항해운영서기(일반임기제)	0
19363	2	2	L	55	235	255	019	지방선박항해운영서기보(일반임기제)	0
19364	2	2	L	55	236	260	016	지방선박기관운영주사(일반임기제)	0
19365	2	2	L	55	236	260	017	지방선박기관운영주사보(일반임기제)	0
19366	2	2	L	55	236	260	018	지방선박기관운영서기(일반임기제)	0
19367	2	2	L	55	236	260	019	지방선박기관운영서기보(일반임기제)	0
19368	2	2	L	55	237	265	016	지방농림운영주사(일반임기제)	0
19369	2	2	L	55	237	265	017	지방농림운영주사보(일반임기제)	0
19370	2	2	L	55	237	265	018	지방농림운영서기(일반임기제)	0
19371	2	2	L	55	237	265	019	지방농림운영서기보(일반임기제)	0
19372	2	2	L	55	237	264	016	지방농림운영주사(일반임기제)	0
19373	2	2	L	55	237	264	017	지방농림운영주사보(일반임기제)	0
19374	2	2	L	55	237	264	018	지방농림운영서기(일반임기제)	0
19375	2	2	L	55	237	264	019	지방농림운영서기보(일반임기제)	0
19376	2	2	L	55	239	257	016	지방보건운영주사(일반임기제)	0
19377	2	2	L	55	239	257	017	지방보건운영주사보(일반임기제)	0
19378	2	2	L	55	239	257	018	지방보건운영서기(일반임기제)	0
19379	2	2	L	55	239	257	019	지방보건운영서기보(일반임기제)	0
19380	2	2	L	47	093	158	016	지방간호조무주사(일반임기제)	0
19381	2	2	L	47	093	158	017	지방간호조무주사보(일반임기제)	0
19382	2	2	L	47	093	158	018	지방간호조무서기(일반임기제)	0
19383	2	2	L	02	007	010	016	지방행정주사(일반임기제)	0
19384	2	2	L	NULL	NULL	NULL	016	6급상당(기한부공무원)(일반임기제)	0
19385	2	2	L	NULL	NULL	NULL	017	7급상당(기한부공무원)(일반임기제)	0
19386	2	2	L	NULL	NULL	NULL	018	8급상당(기한부공무원)(일반임기제)	0
19387	2	2	L	47	103	044	033	지방농촌지도사(일반임기제)	0
19388	2	2	L	47	103	115	033	지방농촌지도사(일반임기제)	0
19389	2	2	L	47	103	050	033	지방농촌지도사(일반임기제)	0
19390	2	2	L	47	103	119	033	지방농촌지도사(일반임기제)	0
19391	2	2	L	47	103	136	033	지방농촌지도사(일반임기제)	0
19392	2	2	L	47	103	137	033	지방농촌지도사(일반임기제)	0
19393	2	2	L	47	103	086	033	지방농촌지도사(일반임기제)	0
19394	2	2	L	47	105	140	032	지방어촌지도관(일반임기제)	0
19395	2	2	L	47	105	140	033	지방어촌지도사(일반임기제)	0
19396	2	2	L	47	209	242	016	지방보건진료주사(일반임기제)	0
19397	2	2	L	47	209	242	017	지방보건진료주사보(일반임기제)	0
19398	2	2	L	47	209	242	018	지방보건진료서기(일반임기제)	0
19399	2	2	L	47	244	165	016	지방시설관리주사(일반임기제)	0
19400	2	2	L	47	244	165	017	지방시설관리주사보(일반임기제)	0
19401	2	2	L	47	244	165	018	지방시설관리서기(일반임기제)	0
19402	2	2	L	47	244	165	019	지방시설관리서기보(일반임기제)	0
19403	2	2	L	47	244	166	016	지방시설관리주사(일반임기제)	0
19404	2	2	L	47	244	166	017	지방시설관리주사보(일반임기제)	0
19405	2	2	L	47	244	166	018	지방시설관리서기(일반임기제)	0
19406	2	2	L	47	244	166	019	지방시설관리서기보(일반임기제)	0
19407	2	2	L	47	244	212	016	지방시설관리주사(일반임기제)	0
19408	2	2	L	47	244	212	017	지방시설관리주사보(일반임기제)	0
19409	2	2	L	47	244	212	018	지방시설관리서기(일반임기제)	0
19410	2	2	L	47	244	212	019	지방시설관리서기보(일반임기제)	0
19411	2	2	L	02	106	176	016	지방방호주사(일반임기제)	0
19412	2	2	L	02	106	176	017	지방방호주사보(일반임기제)	0
19413	2	2	L	02	106	176	018	지방방호서기(일반임기제)	0
19414	2	2	L	02	106	176	019	지방방호서기보(일반임기제)	0
19415	2	2	L	02	106	177	016	지방방호주사(일반임기제)	1
19416	2	2	L	02	106	177	017	지방방호주사보(일반임기제)	1
19417	2	2	L	02	106	177	018	지방방호서기(일반임기제)	1
19418	2	2	L	02	106	177	019	지방방호서기보(일반임기제)	1
19419	2	2	L	55	241	278	016	지방가스운영주사(일반임기제)	0
19420	2	2	L	55	241	278	017	지방가스운영주사보(일반임기제)	0
19421	2	2	L	55	241	278	018	지방가스운영서기(일반임기제)	0
19422	2	2	L	55	241	278	019	지방가스운영서기보(일반임기제)	0
19423	2	2	L	55	242	279	016	지방기후환경운영주사(일반임기제)	0
19424	2	2	L	55	242	279	017	지방기후환경운영주사보(일반임기제)	0
19425	2	2	L	55	242	279	018	지방기후환경운영서기(일반임기제)	0
19426	2	2	L	NULL	NULL	NULL	019	9급상당(기한부공무원)(일반임기제)	0
19427	2	2	L	55	242	279	019	지방기후환경운영서기보(일반임기제)	0
19428	2	2	L	02	008	019	017	지방세무주사보(일반임기제)	0
19429	2	2	L	47	029	043	018	지방농업서기(일반임기제)	0
19430	2	2	L	47	193	219	019	지방녹지서기보(일반임기제)	0
19431	2	2	L	02	007	012	015	지방행정사무관(일반임기제)	0
19432	2	2	L	02	007	013	015	지방행정사무관(일반임기제)	0
19433	2	2	L	02	007	024	015	지방행정사무관(일반임기제)	0
19434	2	2	L	02	007	218	015	지방행정사무관(일반임기제)	0
19435	2	2	L	02	007	103	015	지방행정사무관(일반임기제)	0
19436	2	2	L	02	007	021	015	지방행정사무관(일반임기제)	1
19437	2	2	L	02	007	013	016	지방행정주사(일반임기제)	0
19438	2	2	L	02	007	024	016	지방행정주사(일반임기제)	0
19439	2	2	L	02	007	218	016	지방행정주사(일반임기제)	0
19440	2	2	L	02	007	103	016	지방행정주사(일반임기제)	0
19441	2	2	L	02	007	021	016	지방행정주사(일반임기제)	1
19442	2	2	L	02	007	012	017	지방행정주사보(일반임기제)	0
19443	2	2	L	02	007	013	017	지방행정주사보(일반임기제)	0
19444	2	2	L	02	007	024	017	지방행정주사보(일반임기제)	0
19445	2	2	L	02	007	218	017	지방행정주사보(일반임기제)	0
19446	2	2	L	02	007	103	017	지방행정주사보(일반임기제)	0
19447	2	2	L	02	007	021	017	지방행정주사보(일반임기제)	1
19448	2	2	L	02	007	013	018	지방행정서기(일반임기제)	0
19449	2	2	L	02	007	024	018	지방행정서기(일반임기제)	0
19450	2	2	L	02	007	218	018	지방행정서기(일반임기제)	0
19451	2	2	L	02	007	103	018	지방행정서기(일반임기제)	0
19452	2	2	L	02	007	021	018	지방행정서기(일반임기제)	1
19453	2	2	L	02	007	012	019	지방행정서기보(일반임기제)	0
19454	2	2	L	02	007	024	019	지방행정서기보(일반임기제)	0
19455	2	2	L	02	007	218	019	지방행정서기보(일반임기제)	0
19456	2	2	L	02	007	021	019	지방행정서기보(일반임기제)	1
19457	2	2	L	02	007	011	015	지방행정사무관(일반임기제)	0
19458	2	2	L	02	007	028	015	지방행정사무관(일반임기제)	0
19459	2	2	L	02	007	027	015	지방행정사무관(일반임기제)	0
19460	2	2	L	02	008	019	015	지방행정사무관(일반임기제)	0
19461	2	2	L	02	007	011	016	지방행정주사(일반임기제)	0
19462	2	2	L	02	007	028	016	지방행정주사(일반임기제)	0
19463	2	2	L	02	007	027	016	지방행정주사(일반임기제)	0
19464	2	2	L	02	007	011	017	지방행정주사보(일반임기제)	0
19465	2	2	L	02	007	028	017	지방행정주사보(일반임기제)	0
19466	2	2	L	02	007	027	017	지방행정주사보(일반임기제)	0
19467	2	2	L	02	007	011	018	지방행정서기(일반임기제)	0
19468	2	2	L	02	007	028	018	지방행정서기(일반임기제)	0
19469	2	2	L	02	007	027	018	지방행정서기(일반임기제)	0
19470	2	2	L	02	007	011	019	지방행정서기보(일반임기제)	0
19471	2	2	L	02	007	028	019	지방행정서기보(일반임기제)	0
19472	2	2	L	05	033	054	019	지방수산서기보(일반임기제)	0
19473	2	2	L	47	191	030	015	지방공업사무관(일반임기제)	0
19474	2	2	L	47	191	137	015	지방공업사무관(일반임기제)	0
19475	2	2	L	47	191	037	015	지방공업사무관(일반임기제)	0
19476	2	2	L	47	191	034	015	지방공업사무관(일반임기제)	0
